x1,x2,x3,x4,x5,y,denoised_y
0.2913454491034734,0.04875577868042247,0.989775280963211,0.23271883862354859,0.030576344318189563,5.378783324933391,7.723774667488938
0.9448386889261534,0.004140032820148742,0.5643334403073941,0.9199687146360666,0.4468677039973885,9.033430511336725,11.639686927342453
0.42780708046914795,0.8577743879057799,0.06122589900735187,0.8048348627751785,0.7025741547330555,25.057910756836954,24.55089749755838
0.9991324233938857,0.7649959267062802,0.548209457635976,0.5298676206471268,0.8283382164294133,16.425712331829068,16.232476977502344
0.037374059894356826,0.6236212391950836,0.45535581514677126,0.8708166851085963,0.0017883157213403056,11.270000587884462,9.488535468255161
0.3786971227593615,0.041502279061005676,0.021807725004659773,0.42932297731028146,0.36853618677968536,20.633844474283705,11.202824776635575
0.4871919715078352,0.8335382206934262,0.08621719217198243,0.06966038102826444,0.8054822236498299,12.384901223124102,17.716310770686526
0.39795085873137637,0.9718678688562306,0.14912513347518153,0.5264301124211237,0.1268086902072214,15.33137473570313,17.73440200677671
0.32898380864263244,0.5343586685787887,0.48068814744553523,0.02480152007783487,0.9916025211920527,15.697695465368204,10.459760700744742
0.6925157159043569,0.7813168168521692,0.7217239062180769,0.47481604200308425,0.5183540986994888,18.12519858783912,18.240021735406792
0.871246283968008,0.2187095136269177,0.010029828728918444,0.23547392474967477,0.8624512248641069,17.45655395384121,17.10352318711333
0.4147825872413413,0.8183190359870348,0.5419685094170987,0.015341536809496792,0.24576440077970652,11.198787898234615,10.171806730295454
0.5653944910026402,0.21756352754532338,0.28296195461103224,0.6976948239705298,0.25486832930627823,10.889847570564736,12.962378546654328
0.4554472832553592,0.3814009685651363,0.9988755617188031,0.7300374938576057,0.39932353447546354,17.75676371105276,19.464864639784935
0.04162641106044718,0.24968438486557865,0.13143708133792942,0.7958927361642232,0.6769700186099622,19.845864698752788,14.387012265672544
0.2658987898633598,0.5642851053863478,0.10683585797667161,0.20454723689958842,0.31116688665709435,11.261541321026167,11.233968606166435
0.6785951458007522,0.6022220786109814,0.6850343886670384,0.0445756066591706,0.6801730269319594,18.114277767338404,14.122526990449948
0.5783248327745448,0.15502081190257788,0.16157561101768725,0.38954456449206454,0.5189340775786402,10.103634158272014,11.560159747797362
0.23582828537895806,0.6931707936118515,0.16748026229913648,0.4035060544491659,0.701775807494533,10.519223751621448,14.668085040955694
0.658172249024896,0.3501250752532863,0.4367533731464528,0.19395211642256194,0.820899991322499,11.547236522658817,12.747566348627393
0.15439103034338164,0.3818845876631509,0.587241562544839,0.2575070330144368,0.07781035303752137,0.23774366820251203,4.958039516753594
0.26267632861644663,0.7465188907492655,0.9387097967227248,0.26536674366497826,0.960336436059498,19.29155682112238,17.08278313748552
0.3103752928615737,0.46511743435147956,0.02431944655990026,0.6696820533867278,0.728094079943901,20.95421248134996,19.244084722230298
0.37113679390269316,0.20387840975335836,0.36156524015334157,0.07660689052482383,0.14091423577040818,1.1260872240868491,4.208740950660553
0.014977158839621696,0.326289820517182,0.20984648509394133,0.9833668201617204,0.721052847707711,6.19927843801835,15.276233971010459
0.9731234798961674,0.08740933379690896,0.38411629213769105,0.09991175531369478,0.02842627809031739,-1.7769754228826873,4.050380494199111
0.22010052071148511,0.1731303042280291,0.5840970295072279,0.42812367685566366,0.33813044157679817,10.859438932177042,7.307615292243028
0.41333106631357197,0.16969818172551454,0.6081226785379628,0.7725495796957296,0.14967819518943293,6.449864886456487,10.893468470644919
0.664840473074172,0.46335377796876664,0.890054167475707,0.4120656552610613,0.04262736983606574,13.991370256825705,15.612968459381168
0.22402666787066894,0.7924152748792987,0.39205803875189416,0.8339367000193225,0.9982503133364597,17.974027473243865,18.85602844642506
0.3812715269742327,0.8130477693507548,0.8310541303206113,0.4561245889303258,0.5520126862805982,26.578156900836994,17.783909911442688
0.2516076224406032,0.8990926954824587,0.6219618212883278,0.4695938384066315,0.7522561736142351,20.947832197586166,15.278256167233383
0.06162841424246712,0.870282519118409,0.6390952076335695,0.9978686036257488,0.7804194530888979,18.850005571623534,15.944737079281847
0.8721817583517314,0.5842984872740473,0.2809871493033458,0.6887497957983483,0.2649230351030035,11.411954278209683,19.166884410180014
0.061960367003936256,0.44766917192055744,0.1278331468785866,0.27361389033916994,0.3895271999941985,16.79166076008523,8.324242811389462
0.5175513868101348,0.17130056956544504,0.2074263416159804,0.8335672836515899,0.9838271562917904,13.091007452913917,17.71616095022931
0.8359061291806337,0.41452367125627787,0.5203801516002697,0.059491391654052705,0.5771376346416475,17.879890362595418,12.348559789736685
0.22419693725210754,0.9150432740202581,0.6945385834562658,0.13823682867350284,0.8085514052514343,6.782808500244187,12.189998009441744
0.7299903486159168,0.3014608269402219,0.7458822471583435,0.6985747664118246,0.07163904798124399,11.589778436204764,14.928881228086492
0.7707435824019142,0.09324542524213641,0.7127202087811517,0.804452819740049,0.13563721270844387,12.57916572819311,11.866387740945525
0.2722975054589083,0.2636287585311321,0.028060503738180587,0.10613751888625256,0.1530076849322196,5.86122214568354,8.517089987369905
0.36130388708623695,0.10572996473031093,0.29324970669012707,0.3549456988853583,0.9338900463496871,9.226042472286323,10.271050914467532
0.9782884616618929,0.43451807159734634,0.6559850456772641,0.11125254357967307,0.4742323706181213,9.670326694364029,13.69462900752652
0.4227014516668386,0.08763863558996254,0.9570282026572661,0.7525365226048332,0.11635400947183772,9.847862927951267,13.445807775809193
0.4778567867171152,0.9303449354344022,0.3770210472004153,0.2823945067217962,0.3269302675871145,11.25636381756906,14.609843505426209
0.6334213324438434,0.4591711477092094,0.8410078111997791,0.16007191108582197,0.07113009171276163,8.110314418740039,12.199961811501217
0.1627238134430845,0.13832205851923007,0.7073210457753882,0.8892430102772857,0.892407172130988,8.509497431072358,14.9206360197642
0.17385368395097545,0.911991215677402,0.6814058918333077,0.709672094882576,0.4422554135877408,16.63277325027568,14.743812078456541
0.19418801519285234,0.18455937051133586,0.3038456588314449,0.820196663191189,0.5358652203017097,13.706658885066847,12.774368099248981
0.5887298537216815,0.08642073239418568,0.2817431844373961,0.874790264172717,0.19689886271726487,10.37074835651746,12.276714386248067
0.9429886615972332,0.08173028112700342,0.18988657331892267,0.708763041053957,0.4655019244072549,22.173367584645398,13.736206984782227
0.7753486481099834,0.39840671996940924,0.8381138129674415,0.7612610135814655,0.9665336756374291,16.416196783134495,22.98310268729589
0.01056628300850515,0.9323943218079598,0.7053578673754546,0.33137971123592236,0.6412011628247587,16.09988379048858,7.672698482020831
0.20055727168727544,0.47348021420887654,0.44168611331148455,0.84839104031986,0.5823781034449862,5.240855483728632,14.403010248181713
0.011928189149671531,0.7391396668025662,0.020641573284612247,0.7068298711902212,0.1212361210254791,11.562360457216258,12.547115514816067
0.1402986917354263,0.8838735595703816,0.9189151320909841,0.6051202352998798,0.14998257320995945,13.731747631983598,14.108887141213932
0.770461628624879,0.703923280176323,0.436352040870723,0.33933022308616256,0.1850858532634888,9.296594288716877,14.311393626051592
0.8728390568115495,0.3378210692899254,0.16849991201987835,0.44946329987883904,0.7988347037097338,13.037255577265483,18.68092232318473
0.2622349684834149,0.04836246902786845,0.69595005415512,0.23818381587735948,0.8093269157103158,16.764894798109566,7.5947229714097055
0.9793174621555321,0.5386267831260992,0.6437222703696774,0.5528122984242446,0.407118662079485,23.12874707980377,17.939578156266553
0.4665695908077252,0.7579630799389729,0.20401514077794214,0.15203503910327387,0.35980441691447895,7.336524097960116,14.032945559054683
0.6812815566174042,0.8196616834549176,0.687850289306372,0.1681551926339434,0.5778178573559479,13.279994252018426,15.108446150676283
0.8492176905809187,0.610048392035731,0.4543713869666721,0.8311966160870511,0.10721162793789196,17.905420192099342,18.87356557115193
0.1284608654560102,0.3212416699991105,0.010784131210061831,0.08394924149931315,0.45809030260198136,1.9236873086758006,9.209399137741013
0.314767112299954,0.20855655681076657,0.38089575888337335,0.726803034490938,0.5912946411602765,18.890018384177743,12.555984654638253
0.38548653696363944,0.8632601098867551,0.3402856139606385,0.39203696146223665,0.793668035200188,11.34984067133273,17.050356300512057
0.27151444486002885,0.15021230145973952,0.5183009596631739,0.7054789146115045,0.1661237724240764,17.31457747632996,9.169896118020162
0.26722998278895915,0.7471681368634185,0.6219345872364961,0.3350614355141722,0.11879436817350808,10.223384611123763,10.111300496409255
0.04098746886221538,0.3168242331547614,0.5542503224572776,0.3758203526569871,0.3432425570104528,-1.537787743223629,5.941126780816878
0.34783451838619617,0.2540418445068252,0.07138850875101277,0.8403049641295979,0.40952131516912116,12.393449408708179,16.865346952879353
0.5223079315830113,0.28991533202042485,0.25963968730725784,0.7425705967008835,0.4470009447161165,16.670911953466327,15.395922130253298
0.37650849134589803,0.4961329421171131,0.2773551876888285,0.6297200065828387,0.9729646162891075,18.864509916225828,17.690795962474787
0.907428581714025,0.9391030498351188,0.4677103006614344,0.3781974867424346,0.5640518173857202,16.609691813305098,11.102173756303394
0.8129432412087896,0.3578113254038121,0.8677231892524013,0.270708344793373,0.37720713232972614,8.291969926085716,15.21599606133422
0.8923661011417088,0.1818499084805334,0.5754098773161308,0.13841890767898235,0.9998781508195775,13.34525982164887,11.377403153224389
0.4493175474037838,0.2459462882491863,0.3257836168625795,0.036812008581666444,0.3249591279569203,3.1245390364425223,6.00233285928274
0.18191528648047706,0.8100481563969139,0.03796421879852285,0.8338040932386926,0.02502846947192794,9.604290381184564,17.198579907342445
0.5265444454497418,0.40733914267776805,0.112078797144467,0.6088032371722336,0.34311990349623456,11.933536974062648,17.05301107791014
0.7803269034602488,0.7391223204630707,0.24533535329667477,0.5894625075994983,0.524698610410664,27.91479567546224,19.525865009208207
0.14199197883996195,0.2663727463593707,0.10288008396253501,0.8268698606437713,0.6684348849848469,20.86251493655155,15.950401514999479
0.8949717047732763,0.8472961928822635,0.5023306449220463,0.9312247957851865,0.16154852414379783,20.502104948648455,17.00426513549054
0.9248857941734776,0.000269534391869497,0.9896107124520366,0.8997176272553062,0.5554506294931332,16.932224228596503,16.57663404432124
0.7072377734456692,0.4273526384512346,0.05398703848519615,0.7976444545685755,0.5168540240533652,24.911563053459087,22.670597311736657
0.29138109364782394,0.32664946130379546,0.2901111443864879,0.6530734987530935,0.29536508200627076,21.824702501437528,11.834419002619159
0.004009821161021443,0.162842478833777,0.8250873375900363,0.4463490381884081,0.42144217729620836,12.06630803257355,8.70485042817395
0.20085924017983003,0.8356396299178328,0.8010949219979909,0.6395684585434712,0.538723300438155,16.34671789626495,15.934514250533518
0.5127164061212761,0.16213153628234944,0.19003910319710138,0.31455488617987826,0.905633801187253,15.07819813233461,12.17717678045322
0.22537074911747879,0.5938811101580161,0.8733827110614885,0.7305770904149486,0.5265552860845407,19.792997447456152,16.80884124601527
0.11230620798354352,0.9984146506527884,0.8690815125533232,0.9289165054442472,0.5532499400644769,19.78863016833935,18.230046657196134
0.08987710983634922,0.8237936200182326,0.7045659286379347,0.6703945790912819,0.6077686150227308,15.227067937442936,12.88485612759593
0.30661781055327075,0.14614397788507205,0.08358032886969757,0.8794890743088704,0.9877139589946254,10.851093475271494,18.60468075856854
0.776636094793362,0.2746284071897652,0.022605481559771712,0.5273131645484506,0.07737044491120137,16.724853270329195,16.428414976932245
0.25529693524370745,0.655025304773817,0.05330570298354831,0.3280524480560829,0.11251291624417137,14.96956202661569,12.849013728566115
0.43650684976471754,0.1999268216882334,0.6745290243473107,0.6026060519976187,0.26985725372213487,-1.7899329440402258,10.691986483332537
0.9812292781663137,0.6571372395414407,0.6258329322443826,0.6621336231894555,0.629799706200376,18.32957635408888,19.07001976666276
0.44182386041479327,0.2410262660656768,0.3286519690304709,0.5417835772329666,0.05980303512405494,3.519661968561917,9.587512719318605
0.3135327461073447,0.16564633577458732,0.7970260471172028,0.8943986155080479,0.7923085035908289,8.371791914420996,16.294391962914236
0.1080897000430362,0.04209388616581233,0.7238914648347194,0.5402368583899295,0.6124892110757706,8.35514866726173,9.610297344330892
0.22157897627331846,0.7249242493707443,0.8116988743429812,0.03148789411061781,0.6120460833981506,1.7059900118397362,10.153048567604863
0.17553219330173386,0.4058319302412351,0.9248797728046362,0.7610099237135549,0.40378849212689205,23.012714201938195,15.458826353344811
0.30005115928469983,0.9417320112986451,0.6258433280856394,0.23521585625745578,0.14085576324085003,18.130054543123453,11.12946991801923
0.9589708480022038,0.19181097408853576,0.6747624753603317,0.9827046642367957,0.7060709979015628,19.018016830477617,19.43063455594558
0.5917033733185671,0.4801872438282536,0.7408247197145839,0.20734631406023818,0.6110716438923912,10.358200928940198,14.075906875839225
0.8982728257607675,0.5656424121800723,0.9076447085917522,0.42237083594082214,0.7676470930768312,21.110579377509364,21.382189478980024
0.2752970916561559,0.07064955649176796,0.8237044255071606,0.6210891890405006,0.7419139288882769,7.4768238853530935,12.626800242953365
0.08789645604289731,0.7315136455667954,0.18741121677438055,0.01480421422806577,0.8798255680795621,4.61012706004519,8.507660497216072
0.35111433078638554,0.647339276448294,0.5979916351280237,0.1891867446885862,0.3956284125213728,19.063420789323708,10.611076448562413
0.23578157767378893,0.6402898349996825,0.804240601404488,0.47427553922547283,0.5528183949538085,16.073995096720548,13.925089559630292
0.9197975838988459,0.42819544520242003,0.7853685877728503,0.9218440284112362,0.95826509960378,22.699469218890954,25.08759192670822
0.014082448851353568,0.7181988515698204,0.36019212663737377,0.02936617912461703,0.5588954370769196,9.677276528406193,3.7967509804863964
0.6497449346348444,0.10473285319178893,0.416703774326316,0.6858717469853534,0.3026751573213605,17.822206016570583,10.632453616794068
0.047074879406542536,0.09782793209944118,0.16675574895516787,0.5744559839824142,0.4786625768634648,14.056465404592565,10.503580116058842
0.7731712568982266,0.5780828107811855,0.3638739333138824,0.6178485293445948,0.01477124861625212,10.245223114089915,16.484425108889848
0.31823686321801814,0.09401456448908319,0.11309393603674633,0.21553496278478923,0.630967606785791,7.902794314966732,9.242660289922084
